xy,trap,time,yfpmean,area,yfpmean5by5,yfpsd5by5,yfpmax5by5,num5by5
2,7,19,0.00321441768131681,408,0.00322188320290653,1.28627147687949e-05,0.00325444419012741,242
2,7,20,0.00320963053719236,408,0.00321882887637481,1.22714494926404e-05,0.00326054779888609,242
2,7,21,0.00320539052514332,429,0.00321240972484671,1.34714554424307e-05,0.00324223697261006,258
2,7,22,0.003212077462478,429,0.00322367774365198,1.81630733131924e-05,0.0032642099641413,258
2,7,23,0.00320226046936964,429,0.00321391433537792,1.70867995331403e-05,0.00324650949874113,258
2,7,24,0.00320763136052675,429,0.00321535507093375,1.23308327816283e-05,0.00324589913786526,258
2,7,25,0.00320492813054039,429,0.00321147762335411,1.84483603458702e-05,0.00325505455100328,258
2,7,26,0.00321470955483314,429,0.00322286866063048,1.25962420261547e-05,0.00325566491187915,258
2,7,27,0.00321442500430826,429,0.00322204774890984,1.87898584936285e-05,0.00325566491187915,258
2,7,28,0.00321695039021657,429,0.00322675793690927,1.13967902777613e-05,0.0032452887769894,258
2,7,29,0.00321069027866921,429,0.00321845182436984,1.17845060767536e-05,0.003247119859617,258
2,7,30,0.003215634344039,429,0.00322456253034801,1.10799437052362e-05,0.00325139238574807,258
2,7,31,0.00320987219591018,429,0.00321862925485701,1.63538878922151e-05,0.00325993743801022,258
2,7,32,0.00320492813054039,429,0.00321210454440878,1.20472871977822e-05,0.00324284733348592,258
2,7,33,0.00320764194163895,437,0.00321415105383348,1.50868189154957e-05,0.00325322346837568,262
2,7,34,0.0032072927649365,437,0.00321238054136913,1.37862786770511e-05,0.00323613336385138,262
2,7,35,0.00320149643167597,437,0.00320481858944903,8.87586497148344e-06,0.00322880903334096,262
2,7,36,0.00321294942751606,437,0.00322064603903165,1.38670677215026e-05,0.0032623788815137,262
2,7,37,0.00321888900690528,459,0.00322620410031717,1.44894129065256e-05,0.0032623788815137,280
2,7,38,0.0032192546915259,459,0.00322664879181244,1.20624964969993e-05,0.00325810635538262,280
2,7,39,0.00321210721939564,459,0.00321934625990474,1.42058931157192e-05,0.0032489509422446,280
2,7,40,0.00321024555223613,459,0.00321731245027194,1.29803825878078e-05,0.00324834058136873,280
2,7,41,0.00321656192295589,459,0.00322372559918909,1.15335158255473e-05,0.00325505455100328,280
2,7,42,0.00320575760461945,459,0.00321203936827649,1.39387803922593e-05,0.00323918516823072,280
2,7,43,0.00321323751731391,459,0.00322173538676171,1.37687577178413e-05,0.00325078202487221,280
2,7,44,0.00320200102624401,459,0.00320829436833099,1.7121428609552e-05,0.00325139238574807,280
2,7,45,0.00320781472390377,464,0.0032172100122992,1.28611530637063e-05,0.003247119859617,282
2,7,46,0.00321241873913123,464,0.00321817749921946,1.22628391255332e-05,0.00324589913786526,282
2,7,47,0.00322024556501789,464,0.0032258849285775,1.51002253647008e-05,0.00325810635538262,282
2,7,48,0.0032274146744435,464,0.00323259024061097,1.34950216393713e-05,0.00326543068589303,282
2,7,49,0.00322366569061543,464,0.00323034359313171,1.60838259982713e-05,0.0032660410467689,282
2,7,50,0.00322639521392885,464,0.00323458148885848,1.57822590609611e-05,0.0032660410467689,282
2,7,51,0.00322412609213817,464,0.0032316725348969,1.57077471315037e-05,0.0032660410467689,282
3,2,1,0.00318446084715795,346,0.00318660874563329,9.52897337384464e-06,0.0032129396505684,193
3,2,2,0.00317524369231284,346,0.00317937296488725,1.10799654128503e-05,0.00320012207217517,193
3,2,3,0.00317934510571282,346,0.00318468278825814,1.23075911578967e-05,0.00321416037232013,193
3,2,4,0.00317220070817737,346,0.00317601439882419,1.17578865523879e-05,0.00320866712443732,193
3,2,5,0.00317647852645477,346,0.00318083719849102,1.21502188949708e-05,0.00320317387655451,193
3,2,6,0.00317881589108056,346,0.00318137165956885,9.80987109776442e-06,0.00320317387655451,193
3,2,7,0.00318671000934504,346,0.00319618793264367,1.30488935434597e-05,0.00322331578545815,193
3,2,8,0.00318556337764182,346,0.00319157701991303,1.13687393586654e-05,0.00322026398107881,193
3,2,9,0.00318543107398376,346,0.00319253841735481,1.15523629002725e-05,0.00322392614633402,193
3,2,10,0.00317946244645717,336,0.00318396872471705,1.06386665654038e-05,0.00320622568093385,187
3,2,11,0.00317537520844913,336,0.00318145547405171,1.11232371746755e-05,0.00320988784618906,187
3,2,12,0.00317592017351687,336,0.00318042079812844,9.50147543899874e-06,0.00320195315480278,187
3,2,13,0.00318809106002971,336,0.00319285649297901,1.24714936930772e-05,0.00321965362020294,187
3,2,14,0.0031811467810121,361,0.00318669413290608,1.05154037376086e-05,0.00320805676356146,201
3,2,15,0.00318989641406644,361,0.00319608943912466,1.00901671400243e-05,0.00321904325932708,201
3,2,16,0.00318452828170943,361,0.00318868615646115,9.37247084117108e-06,0.003214770733196,201
3,2,17,0.00318751845180636,368,0.00319418279134461,9.68480539754812e-06,0.003214770733196,208
3,2,18,0.00318925997060979,368,0.00319486944732997,8.54164732409269e-06,0.00321599145494774,208
3,2,19,0.0031817963185951,368,0.00318807624815865,1.08580090421971e-05,0.00321110856794079,208
3,2,20,0.00318386955526585,368,0.00318982810124948,1.19932065559051e-05,0.00321660181582361,208
3,2,21,0.00318561107406927,368,0.00318993374063184,1.36512687810356e-05,0.00321355001144427,208
3,2,22,0.00318767601779334,345,0.00319388247627835,1.26944775747238e-05,0.003214770733196,193
