"cellid","date","filenames","xy","trap","time","yfpmean","area","yfpmean5by5","yfpsd5by5","yfpmax5by5","num5by5","strain","replabel","maxminusmean"
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,41,0.00320392022456852,386,0.00321088939289901,1.37048413085421e-05,0.00323979552910658,220,"yTY159b",1,2.89061362075699e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,42,0.00320506662776801,386,0.00320958544011874,1.40283599612741e-05,0.00323918516823072,220,"yTY159b",1,2.95997281119799e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,43,0.0031940769695108,386,0.00319892077099676,1.58355150862052e-05,0.0032318608377203,220,"yTY159b",1,3.29400667235399e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,44,0.00319795102170219,386,0.00320267171601573,2.00956199009022e-05,0.00324284733348592,220,"yTY159b",1,4.01756174701899e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,45,0.00319229806799435,386,0.00319741706374803,1.33732257935747e-05,0.00322697795071336,220,"yTY159b",1,2.95608869653298e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,46,0.00319012385502979,386,0.00319691490320925,1.33154639143385e-05,0.00322331578545815,220,"yTY159b",1,2.64008822489e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,47,0.00320336678854118,386,0.00320856447283547,1.1531085106287e-05,0.00323125047684443,220,"yTY159b",1,2.26860040089599e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,48,0.00319850445772953,386,0.00320727716626092,1.26268456476237e-05,0.00323735408560311,220,"yTY159b",1,3.007691934219e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,49,0.00320142976244548,386,0.00320722167890856,1.15262453435007e-05,0.00323125047684443,220,"yTY159b",1,2.40287979358699e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,50,0.00319960442434373,395,0.00320800499188002,1.40612718313775e-05,0.0032318608377203,224,"yTY159b",1,2.38558458402799e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,51,0.00320308116351007,395,0.00321036196579799,1.52472940425824e-05,0.00324406805523766,224,"yTY159b",1,3.37060894396702e-05
"3_12_19 7 7","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,7,52,0.00319180107643707,395,0.00319848445214662,1.73509914777316e-05,0.00322941939421683,224,"yTY159b",1,3.09349420702099e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,2,0.00321950224101745,504,0.00323026346922555,1.84148626393602e-05,0.00326787212939651,316,"yTY159b",1,3.76086601709597e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,3,0.00322749506201096,504,0.00323950773236448,1.86755655568144e-05,0.0032813000686656,316,"yTY159b",1,4.17923363011203e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,4,0.00322522437422871,504,0.00323552879754079,1.61950316787619e-05,0.00327458609903105,316,"yTY159b",1,3.90573014902602e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,5,0.00323191533422707,504,0.00324199939543369,1.8088360277769e-05,0.00328984512092775,316,"yTY159b",1,4.78457254940601e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,6,0.00322017721409155,612,0.00323148809825412,1.87252772228032e-05,0.00326970321202411,393,"yTY159b",1,3.82151137699903e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,7,0.00321935442369516,612,0.00322918177280714,1.65077303711381e-05,0.0032660410467689,393,"yTY159b",1,3.68592739617597e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,8,0.00322616114424711,612,0.00323444050544248,1.68648181819181e-05,0.00326787212939651,393,"yTY159b",1,3.34316239540299e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,9,0.00321770884290238,612,0.00322623557794322,1.78305272486584e-05,0.00327580682078279,393,"yTY159b",1,4.95712428395701e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,10,0.00322381743826952,612,0.0032312629014933,1.72621216808881e-05,0.00326543068589303,393,"yTY159b",1,3.41677843997299e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,11,0.0032298263014674,612,0.00323677944559275,1.42524076911888e-05,0.00327153429465171,393,"yTY159b",1,3.475484905896e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,12,0.00321965362020293,658,0.00322841707173584,1.91777432392871e-05,0.00326482032501717,422,"yTY159b",1,3.64032532813303e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,13,0.00322302063442427,639,0.00322898055247317,1.70650733366009e-05,0.00327214465552758,395,"yTY159b",1,4.31641030544101e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,14,0.00321743282358886,639,0.00322527357591315,1.46523067638556e-05,0.00325871671625849,395,"yTY159b",1,3.34431403453401e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,15,0.00321662091945038,639,0.0032220919732716,1.5579002938787e-05,0.00325505455100328,395,"yTY159b",1,3.29625777316803e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,16,0.00321482995443903,639,0.00322197299153124,1.17528896701765e-05,0.003247119859617,395,"yTY159b",1,2.51468680857602e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,17,0.00321437624330283,639,0.00322155269239647,1.32108934564497e-05,0.00325139238574807,395,"yTY159b",1,2.98396933515999e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,18,0.00322576678077501,639,0.00323177894119771,1.21971396380021e-05,0.00326115815976196,395,"yTY159b",1,2.937921856425e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,19,0.00322595781704288,639,0.00323086417249262,1.18166981707953e-05,0.00325871671625849,395,"yTY159b",1,2.78525437658701e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,20,0.00321377925496571,639,0.00322515459417279,2.34988622695186e-05,0.00328435187304494,395,"yTY159b",1,5.91972788721502e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,21,0.00320921826407014,639,0.00321586320190293,2.02925406946102e-05,0.00328374151216907,395,"yTY159b",1,6.787831026614e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,22,0.00321886559559794,639,0.00322532302287018,1.49856944709435e-05,0.00326359960326543,395,"yTY159b",1,3.82765803952499e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,23,0.00321055551794528,639,0.00321642411582177,1.38878170717614e-05,0.00325505455100328,395,"yTY159b",1,3.86304351815102e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,24,0.00322502651523698,639,0.00323150698293404,1.21697575439442e-05,0.00326298924238956,395,"yTY159b",1,3.14822594555198e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,25,0.0032145672795707,639,0.00322103504456504,1.20291078354315e-05,0.00325078202487221,395,"yTY159b",1,2.97469803071698e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,26,0.00322758162531984,639,0.00323312482555944,1.1403726564616e-05,0.0032660410467689,395,"yTY159b",1,3.29162212094601e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,27,0.00322161174194868,639,0.00322923705856277,1.1113001227617e-05,0.00325505455100328,395,"yTY159b",1,2.58174924405103e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,28,0.0032242146110985,639,0.00322931586465055,1.19287450761901e-05,0.00326909285114824,395,"yTY159b",1,3.977698649769e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,29,0.00321311062802814,639,0.00321837263497233,1.0222320285742e-05,0.00324101625085832,395,"yTY159b",1,2.26436158859899e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,30,0.00322323555022563,639,0.00323138645597628,1.2698195884524e-05,0.00325993743801022,395,"yTY159b",1,2.85509820339403e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,31,0.00321578513577842,639,0.00322146925065647,1.49426849749505e-05,0.00325810635538262,395,"yTY159b",1,3.66371047261496e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,32,0.00322399969529714,639,0.00322998185335307,1.00116339403847e-05,0.00325505455100328,395,"yTY159b",1,2.50726976502103e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,33,0.00322602945564334,639,0.00323220542120212,1.33940655880758e-05,0.00326848249027237,395,"yTY159b",1,3.62770690702499e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,34,0.00323646481177613,639,0.00324985025877563,3.34070539468751e-05,0.00334233615625238,395,"yTY159b",1,9.24858974767498e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,35,0.00324470325082834,639,0.00326234643194814,3.20762901984807e-05,0.00333928435187305,395,"yTY159b",1,7.69379199249097e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,36,0.00323971242833005,639,0.00324808098484431,1.7396808129833e-05,0.00328496223392081,395,"yTY159b",1,3.68812490765002e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,37,0.00322784654119055,650,0.00323652573870015,1.19756925650045e-05,0.00326054779888609,406,"yTY159b",1,2.40220601859398e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,38,0.00323303460863542,650,0.00323886044421794,1.27017316095841e-05,0.00327214465552758,406,"yTY159b",1,3.32842113096401e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,39,0.00323125047684442,650,0.00323993083077857,1.19674263003068e-05,0.00326726176852064,406,"yTY159b",1,2.73309377420701e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,40,0.00323507697002775,650,0.00324385758597012,1.50830895204211e-05,0.00327641718165866,406,"yTY159b",1,3.25595956885403e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,41,0.00323293343842265,717,0.00323939253442572,1.46599560963369e-05,0.00328496223392081,468,"yTY159b",1,4.556969949509e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,42,0.00323967975633235,717,0.00324850621348676,1.43869008522857e-05,0.00327336537727932,468,"yTY159b",1,2.48591637925601e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,43,0.00323723235393609,717,0.00324701422023464,1.75214040072896e-05,0.00328496223392081,468,"yTY159b",1,3.79480136861701e-05
"3_12_19 7 8","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",7,8,44,0.00323493366003613,726,0.00324556247565584,1.92588997252298e-05,0.00328252079041733,475,"yTY159b",1,3.695831476149e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,2,0.00317351866700567,469,0.00317800708696795,1.0226336015075e-05,0.00321049820706493,288,"yTY159b",1,3.249112009698e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,3,0.00317176176469774,469,0.00317622686774667,9.23640655025509e-06,0.00319523918516823,288,"yTY159b",1,1.90123174215601e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,4,0.00317299810335888,469,0.00317557200139027,1.37448364627097e-05,0.00321721217669947,288,"yTY159b",1,4.16401753091998e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,5,0.0031676297907513,469,0.00316811627374685,8.10303088312455e-06,0.00319279774166476,288,"yTY159b",1,2.46814679179096e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,6,0.00316320499975354,469,0.00316536964980545,8.13245300972762e-06,0.00318364232852674,288,"yTY159b",1,1.82726787212903e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,7,0.00317001912839578,447,0.00317164604454737,8.00905836256175e-06,0.00319279774166476,272,"yTY159b",1,2.11516971173899e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,8,0.00317510546902802,447,0.00317792243928929,8.34939975384451e-06,0.00320012207217517,272,"yTY159b",1,2.21996328858801e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,9,0.00317452514828474,447,0.00317786409597027,7.90402765820648e-06,0.00319890135042344,272,"yTY159b",1,2.10372544531701e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,10,0.00318613156315024,447,0.00318965842230689,1.16695548747083e-05,0.00322758831158923,272,"yTY159b",1,3.792988928234e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,11,0.00317380828148423,447,0.00317806605361302,1.3665094159636e-05,0.003214770733196,272,"yTY159b",1,3.670467958298e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,12,0.00319036449092471,447,0.00319482853796131,9.25434407752439e-06,0.00322209506370642,272,"yTY159b",1,2.726652574511e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,13,0.00317961148891697,447,0.00318266395594631,9.4409107511131e-06,0.00320744640268559,272,"yTY159b",1,2.47824467392798e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,14,0.00316465969564907,447,0.00316730619920205,1.08077989319964e-05,0.00319096665903716,272,"yTY159b",1,2.36604598351097e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,15,0.00318212888268147,490,0.00318695801830126,1.2991193829098e-05,0.00321843289845121,303,"yTY159b",1,3.147488014995e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,16,0.00317727090836334,490,0.00318288290261848,1.15777965804782e-05,0.00320866712443732,303,"yTY159b",1,2.57842218188398e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,17,0.00318209774182045,490,0.00318819686958396,1.77632617921974e-05,0.0032318608377203,303,"yTY159b",1,4.366396813634e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,18,0.00317895251485807,490,0.00318471801403075,1.19167139558421e-05,0.00322087434195468,303,"yTY159b",1,3.61563279239301e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,19,0.00317449937173312,490,0.00318183743299942,1.23887955643052e-05,0.00321416037232013,303,"yTY159b",1,3.23229393207102e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,20,0.00316948569310992,490,0.00317138273680882,1.2340374988293e-05,0.00320805676356146,303,"yTY159b",1,3.667402675264e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,21,0.00318072754393585,490,0.00318423254547931,8.60817007665046e-06,0.00320622568093385,303,"yTY159b",1,2.199313545454e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,22,0.00317680379544813,490,0.00318056635143945,1.24772523401712e-05,0.00320561532005799,303,"yTY159b",1,2.50489686185397e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,23,0.00317842312022084,490,0.00318363829974208,1.09640157757727e-05,0.00320927748531319,303,"yTY159b",1,2.56391855711102e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,24,0.00318091438910193,490,0.00318278016860967,1.22382736934096e-05,0.00321171892881666,303,"yTY159b",1,2.89387602069899e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,25,0.00318044727618673,490,0.00318361412703413,1.15066940178426e-05,0.003214770733196,303,"yTY159b",1,3.11566061618699e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,26,0.00317633668253293,490,0.00317671684769759,8.84849817005634e-06,0.00320012207217517,303,"yTY159b",1,2.340522447758e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,27,0.00317437480828906,490,0.00317774015900102,9.10413644173263e-06,0.00320317387655451,303,"yTY159b",1,2.54337175534902e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,28,0.00316827119953039,490,0.00317030503691248,9.27510739007656e-06,0.00319462882429236,303,"yTY159b",1,2.43237873798802e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,29,0.00317446823087211,490,0.00317720634503368,1.05235260925744e-05,0.00320256351567864,303,"yTY159b",1,2.53571706449597e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,30,0.00317586956961772,490,0.00317875339834281,1.14440020805024e-05,0.003214770733196,303,"yTY159b",1,3.601733485319e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,31,0.00317808057074969,490,0.00317945239248118,1.05775612294929e-05,0.00320622568093385,303,"yTY159b",1,2.67732884526701e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,32,0.00318605263116919,490,0.0031880296750206,1.02749616535571e-05,0.00321416037232013,303,"yTY159b",1,2.61306972995303e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,33,0.00317979331810544,490,0.00318365240048839,8.4823800824321e-06,0.00320378423743038,303,"yTY159b",1,2.01318369419897e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,34,0.00317465507603819,490,0.00317728893511919,1.17706032526573e-05,0.00320439459830625,303,"yTY159b",1,2.71056631870603e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,35,0.003174219103984,490,0.00317797987168824,1.1678935794129e-05,0.00320378423743038,303,"yTY159b",1,2.58043657421401e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,36,0.00317013965119121,490,0.00317218849374065,9.73974106443115e-06,0.00320195315480278,303,"yTY159b",1,2.97646610621298e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,37,0.00317957533207835,490,0.00318309441381309,1.02913693708123e-05,0.00320866712443732,303,"yTY159b",1,2.55727106242298e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,38,0.00318717370216568,490,0.00318887370540671,1.3816526038967e-05,0.00322575722896162,303,"yTY159b",1,3.68835235549101e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,39,0.0031760564147838,490,0.00317957929919794,9.68079143559119e-06,0.00319951171129931,303,"yTY159b",1,1.99324121013702e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,40,0.00318004244499355,490,0.00318321326296054,1.38121970625861e-05,0.00321965362020295,303,"yTY159b",1,3.64403572424101e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,41,0.00317935734605125,490,0.00318090074056616,1.09643388237353e-05,0.00320622568093385,303,"yTY159b",1,2.53249403676901e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,42,0.00317459279431616,490,0.00317787310889478,1.42998778751624e-05,0.00321843289845121,303,"yTY159b",1,4.05597895564301e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,43,0.0031828762633458,490,0.00318569096552594,1.16398312290032e-05,0.00321538109407187,303,"yTY159b",1,2.96901285459297e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,44,0.00318723598388771,490,0.00319097270221414,1.42642022698437e-05,0.00321660181582361,303,"yTY159b",1,2.562911360947e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,45,0.00319361986039551,490,0.00319892350873906,1.46531488041544e-05,0.0032318608377203,303,"yTY159b",1,3.29373289812396e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,46,0.0031817551923493,490,0.00318807399165186,1.31959195846817e-05,0.00321843289845121,303,"yTY159b",1,3.03589067993499e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,47,0.00319277905714814,490,0.00319751746289301,1.67819049550509e-05,0.0032318608377203,303,"yTY159b",1,3.43433748272899e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,48,0.00318963383018576,490,0.00319766249914074,1.55265584179441e-05,0.00323125047684443,303,"yTY159b",1,3.358797770369e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,49,0.00318524296878283,490,0.00319030593835305,1.30814942314319e-05,0.00321965362020295,303,"yTY159b",1,2.93476818499002e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,50,0.00318558551825398,490,0.00319205040211048,1.82175774971486e-05,0.00322697795071336,303,"yTY159b",1,3.49275486028798e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,51,0.00319094174634833,490,0.00319727372142112,1.78332644357078e-05,0.00324773022049287,303,"yTY159b",1,5.045649907175e-05
"3_12_19 8 5","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",8,5,52,0.00317840121335747,489,0.00318287736966587,1.34336834861656e-05,0.00321171892881666,304,"yTY159b",1,2.88415591507898e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,2,0.00317275029337285,420,0.00317459028295641,9.64446871594577e-06,0.00319829098954757,248,"yTY160a",1,2.37007065911599e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,3,0.00317496648464832,420,0.00317709571590655,8.8386027957442e-06,0.00320378423743038,248,"yTY160a",1,2.66885215238297e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,4,0.00317391288551736,420,0.00317652965541683,1.15738902501441e-05,0.00320256351567865,248,"yTY160a",1,2.60338602618196e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,5,0.00318132441043861,420,0.00318626343470738,1.0169151999285e-05,0.00321049820706493,248,"yTY160a",1,2.423477235755e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,6,0.00317373123049478,420,0.00317982757305257,1.1832182006683e-05,0.00320927748531319,248,"yTY160a",1,2.94499122606203e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,7,0.0031710427361606,420,0.00317228420174396,9.28367566043903e-06,0.00319951171129931,248,"yTY160a",1,2.72275095553501e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,8,0.00317075208812447,420,0.00317389132130824,9.09780814604226e-06,0.00319340810254063,248,"yTY160a",1,1.95167812323902e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,9,0.00318184714948006,425,0.00318321090879119,9.31720573495747e-06,0.00320622568093385,249,"yTY160a",1,2.30147721426602e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,10,0.00317387655451285,425,0.00317569538089797,1.13629504583618e-05,0.00320378423743038,249,"yTY160a",1,2.808885653241e-05
"3_12_19 24 3","3_12_19","./FlData/3_12_19_yTY159b_yTY160a_manualroimeasurements.csv",24,3,11,0.00316676764548803,425,0.00316885149509306,9.3271071528642e-06,0.00319035629816129,249,"yTY160a",1,2.15048030682299e-05
